BRAND,DNLA,SKU_NO,SEQNUM,SPEC_NAME,SPEC_VALUE,SPEC_VALUE_RAW
Vello,N,917961,4,Weight,4.5 oz / 127.6 g,
Vello,N,918053,1,Dimensions,"4.5"" wide (11.4 cm) 
5"" in height (12.7 cm) 

The thumbscrew slot begins 0.5"" into the width and reaches 3"" down (1.3 cm / 7.6 cm)",
Vello,N,919456,1,Material,Cushion:Outside: leatherInside: velvetStrap:Nylon,
Vello,N,919456,2,Attachment Method,Back buckles to camera's shoulder strap loop and grip's strap mount,
Vello,N,919456,3,Dimensions,"5.5 x 2.5 x 0.45"" (14 x 6.4 x 1.1 cm)",
Vello,N,919456,4,Weight,0.7 oz (19.9 g),
Vello,N,920351,1,Thread,"1/4""-20 stud on top 
1/4""-20 female thread underneath",
Vello,N,920351,2,Length,"14mm (0.55"")",
Vello,N,920351,3,Diameter,"Knob diameter: 1.16"" (29mm)",
Vello,N,929647,1,Power Source,"1 EN-EL15 Lithium-Ion battery or 6 LR6 Alkaline, HR6 Ni-MH or FR6 Lithium AA batteries",
Vello,N,929647,2,Operating Temperature,32-104&ordm; F (0-40&ordm; C),
Vello,N,929647,3,Dimensions,"Approximately 5.5 x 1.9 x 2.6"" (14 x 4.8 x 66 cm)",
Vello,N,929647,4,Weight,"Approximately 9.3 oz (264 g), with EN-EL15 battery holder but excluding batteries",
Vello,N,966155,1,Construction,Optical glass,
Vello,N,966155,2,Thickness,"0.02"" (0.5 mm)",
Vello,N,966155,3,Adhesive Type,Static,
Vello,N,979174,1,Construction Material,Metal,
Vello,N,979174,2,Dimensions,"2.6 x 0.8"" (65 x 19.5 mm)",
Vello,N,979174,3,Weight,2.9 oz (83 g),
Vello,N,980975,1,TTL Compatible,Canon's E-TTL II,
Vello,N,980975,2,Channels and Groups,"16 Channels, 3 groups (A,B,C)",
Vello,N,980975,3,Frequency,2.4 GHz,
Vello,N,980975,4,EV Range,+/- 3 EV,
Vello,N,980975,5,Antenna,Built-in,
Vello,N,980975,6,Maximum Range,Up to 300' / 100 m,
Vello,N,980975,7,Mounting,"Hot shoe, 1/4""-20 socket, lanyard",
Vello,N,980975,8,Ports,Top hot shoe 3.5 mm sync port USB port for firmware upgrades,
Vello,N,980975,9,Max Sync Speed,"1/8,000 Sec.",
Vello,N,980975,10,Sync Mode,First curtain sync High-speed sync,
Vello,N,980975,11,Power Requirements,2 x AA batteries,
Vello,N,980975,12,Battery Life,Approximately 240 Hours on standby,
Vello,N,980975,13,Dimensions,"2.75 x 2.63 x 1.25"" / 70 x 67 x 32 cm",
Vello,N,980975,14,Weight,4.8 oz / 136 g,
Vello,N,980977,1,Radio Frequency,2.4 GHz,
Vello,N,980977,2,Wireless Range,328' (100 m),
Vello,N,980977,3,Monitor,"3.5"" (8.9 cm) TFT LCD",
Vello,N,980977,4,Monitor Resolution,320 x 240,
Vello,N,980977,5,Number of Channels,4,
Vello,N,980977,6,CCTV Lens Focal Length,45mm (35mm equivalent),
Vello,N,980977,7,Transmitter Input/Output,"Mini in, IR out, Mini USB",
Vello,N,980977,8,Viewer Input/Output,"Mini composite video out, Mini USB",
Vello,N,980977,9,Power Source,"Fuji-type NP-60 rechargeable Li-ion batteries (1 for transmitter, 1 for viewer)",
Vello,N,980977,10,Dimensions,"Transmitter: 3.4 x 2.0 x 1.6"" (8.6 x 5.1 x 4.1 cm)Viewer: 5.0 x 3.1 x 1.2"" (12.7 x 7.9 x 3.0 cm)",
Vello,N,980977,11,Weight,Transmitter: 4 oz (113.4 g)Viewer: 7.2 oz (204.1 g),
Vello,N,981476,1,TTL Compatible,Nikon's i-TTL,
Vello,N,981476,2,Channels and Groups,"16 Channels, 3 groups (A,B,C)",
Vello,N,981476,3,Frequency,2.4 GHz,
Vello,N,981476,4,EV Range,+/- 3 EV,
Vello,N,981476,5,Antenna,Built-in,
Vello,N,981476,6,Maximum Range,Up to 300' / 100 m,
Vello,N,981476,7,Mounting,"Hot shoe, 1/4""-20 socket, lanyard",
Vello,N,981476,8,Ports,Top hot shoe 3.5 mm sync port USB port for firmware upgrades,
Vello,N,981476,9,Max Sync Speed,"1/8,000 Sec.",
Vello,N,981476,10,Sync Mode,First curtain sync Second curtain sync High-speed sync,
Vello,N,981476,11,Power Requirements,2 x AA batteries,
Vello,N,981476,12,Battery Life,Approximately 240 Hours on standby,
Vello,N,981476,13,Dimensions,"2.75 x 2.63 x 1.25"" / 70 x 67 x 32 cm",
Vello,N,981476,14,Weight,4.8 oz / 136 g,
Vello,N,983576,1,Construction Material,Metal,
Vello,N,983576,2,Dimensions,"2.6 x 0.8"" (65.0 x 19.5 mm)",
Vello,N,983576,3,Weight,2.9 oz (83 g),
Vello,N,984497,1,Lens Compatibility,Nikon 70-200 f/4 G lens,
Vello,N,984497,2,Tripod Mount Thread Size,"3/8"" & 1/4""-20",
Vello,N,984497,3,Footprint,"Approx. 2.0 x 1.5"" (52 x 38mm)",
Vello,N,984587,1,Material,Tissue-like paper,
Vello,N,984587,2,Dimensions,"4.7 x 7.8"" (12 x 20 cm) each",
Vello,N,986434,1,Length,"12"" (30.5 cm)",
Vello,N,986435,1,Length,"12"" (30.5 cm)",
Vello,N,986436,1,Length,"12"" (30.5 cm)",
Vello,N,986437,1,Length,"8.5"" (21.6 cm)",
Vello,N,986438,1,Length,"12"" (30.5 cm)",
Vello,N,986439,1,Length,"12"" (30.5 cm)",
Vello,N,986440,1,Length,"12"" (30.5 cm)",
Vello,N,986441,1,Length,"12"" (30.5 cm)",
Vello,N,1000515,1,Mount Position,3 x accessory mount positions,
Vello,N,1000515,2,Female Thread Size,"1/4""-20",
Vello,N,1000515,3,Compatibility,"Standard shoe mounts, excluding Nikon SB-900, Sony/Minolta iISO, Sony Multi-Interface, and Pentax flashes.",
Vello,N,1003652,1,Weight,2.7 oz / 76.5 g,
Vello,N,1008774,1,Construction,Optical glass,
Vello,N,1008774,2,Thickness,"0.02"" (0.5 mm)",
Vello,N,1008774,3,Adhesive Type,Static,
Vello,N,1013611,1,Controls,AF Point Selection/MagnifyAE Lock/FE Lock/Index/ReduceAF OnMain DialAF Area Selection ModeShutter Release,
Vello,N,1013611,2,Power Source,1 or 2 x LP-E6 Li-Ion Batteries6 x AA/LR6 BatteriesCanon AC Adapter Kit ACK-E6,
Vello,N,1013611,3,Operating Temperature,32-104&deg;F (0-40&deg;C),
Vello,N,1013611,4,Tripod Mount Thread Size,"1/4""-20",
Vello,N,1013611,5,Dimensions (HxWxD),"5.7 x 4.4 x 3.4"" (14.5 x 11.2 x 8.6 cm)",
Vello,N,1013611,6,Weight,10.4 oz (295 g) (excluding holder and batteries),
Vello,N,1014122,1,Construction,Optical glass,
Vello,N,1014122,2,Thickness,"0.02"" (0.5 mm)",
Vello,N,1014122,3,Adhesive Type,Static,
Vello,N,1019809,1,Frequency,433 MHz,
Vello,N,1019809,2,Range,"Flash: 50' (15.2 m)
Shutter: 150' (45.7 m)",
Vello,N,1019809,3,Channels,16,
Vello,N,1019809,4,LED Indicators,1 x Red/blue,
Vello,N,1019809,5,Mounting,"Locking shoe with 1/4""-20 thread",
Vello,N,1019809,6,Connectivity,"1 x Female hotshoe
1 x 2.5 mm flash sync port
1 x 2.5 mm camera shutter sync port",
Vello,N,1019809,7,Cable Length,"2.5 mm to 3.5 mm Sync Cable: 13"" (33 cm) coiled, 26"" (66 cm) uncoiled
2.5 mm to PC Straight Sync Cable: 12"" (30.5 cm)",
Vello,N,1019809,8,Power Requirements,2 x AAA alkaline batteries,
Vello,N,1019809,9,Battery Life,Approx. 2000 shots or 300 hours,
Vello,N,1019809,10,Dimensions,"3.3 x 1.5 x 1.4"" (82.5 x 38.2 x 35.0 mm)",
Vello,N,1019809,11,Weight,1.5 oz (42.5 g),
Vello,N,1021924,1,Release Type,Wireless: Bluetooth,Wireless: Bluetooth
Vello,N,1021924,2,Camera Connection,"Canon 2.5mm Sub-mini, Canon 3-pin (N3)","Canon 2.5mm Sub-mini, Canon 3-pin (N3)"
Vello,N,1021924,3,Interval Timer/Programmable,Yes,Yes
Vello,N,1021924,4,Live View,No,No
Vello,N,1021924,5,Maximum Exposure,"23 h, 59 min, 59 sec","23 h, 59 min, 59 sec"
Vello,N,1021924,6,Maximum Interval,"23 h, 59 min, 59 sec","23 h, 59 min, 59 sec"
Vello,N,1021924,7,Mobile Device/App-enabled,Yes,Yes
Vello,N,1021924,8,Wireless Range,33' / 10 m,33' / 10 m
Vello,N,1021924,9,Transmitter Power Source,Battery,Battery
Vello,N,1021924,10,Transmitter Battery Requirements,2 x AAA,2 x AAA
Vello,N,1021924,11,Transmitter Dimensions,"1.1 x 1.5 x 2.9"" / 2.9 x 3.8 x 72.8 mm","1.1 x 1.5 x 2.9"" / 2.9 x 3.8 x 72.8 mm"
Vello,N,1021924,12,Transmitter Weight,1.1 oz / 31.2 g,1.1 oz / 31.2 g
Vello,N,1021925,1,Release Type,Wireless: Bluetooth,Wireless: Bluetooth
Vello,N,1021925,2,Camera Connection,"Nikon 10-pin, Nikon DC-2","Nikon 10-pin, Nikon DC-2"
Vello,N,1021925,3,Interval Timer/Programmable,Yes,Yes
Vello,N,1021925,4,Live View,No,No
Vello,N,1021925,5,Maximum Exposure,"23 h, 59 min, 59 sec","23 h, 59 min, 59 sec"
Vello,N,1021925,6,Maximum Interval,"23 h, 59 min, 59 sec","23 h, 59 min, 59 sec"
Vello,N,1021925,7,Mobile Device/App-enabled,Yes,Yes
Vello,N,1021925,8,Wireless Range,33' / 10 m,33' / 10 m
Vello,N,1021925,9,Transmitter Power Source,Battery,Battery
Vello,N,1021925,10,Transmitter Battery Requirements,2 x AAA,2 x AAA
Vello,N,1021925,11,Transmitter Dimensions,"1.1 x 1.5 x 2.9"" / 2.9 x 3.8 x 72.8 mm","1.1 x 1.5 x 2.9"" / 2.9 x 3.8 x 72.8 mm"
Vello,N,1021925,12,Transmitter Weight,1.1 oz / 31.2 g,1.1 oz / 31.2 g
Vello,N,1021998,1,Construction,Optical glass,
Vello,N,1021998,2,Thickness,"0.02"" (0.5 mm)",
Vello,N,1021998,3,Adhesive Type,Static,
Vello,N,1021999,1,Construction,Optical glass,
Vello,N,1021999,2,Thickness,"0.02"" (0.5 mm)",
Vello,N,1021999,3,Adhesive Type,Static,
Vello,N,1023811,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1023811,2,Connections,3.5mm jack to select Olympus cameras,
Vello,N,1023812,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1023812,2,Connections,3.5mm jack to select Panasonic and Leica cameras,
Vello,N,1023813,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1023813,2,Connections,3.5mm jack to select Canon cameras,
Vello,N,1023814,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1023814,2,Connections,3.5mm jack to select Nikon cameras,
Vello,N,1023815,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1023815,2,Connections,3.5mm jack to select Nikon cameras,
Vello,N,1023816,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1023816,2,Connections,3.5mm jack to select Canon cameras,
Vello,N,1023818,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1023818,2,Connections,3.5mm jack to select Nikon cameras,
Vello,N,1023819,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1023819,2,Connections,3.5mm jack to select Sony Alpha and Minolta cameras,
Vello,N,1025368,1,Construction,Optical glass,
Vello,N,1025368,2,Thickness,"0.02"" (0.5 mm)",
Vello,N,1025368,3,Adhesive Type,Static,
Vello,N,1025370,1,Construction,Optical glass,
Vello,N,1025370,2,Thickness,"0.02"" (0.5 mm)",
Vello,N,1025370,3,Adhesive Type,Static,
Vello,N,1033373,1,Mount Type,"3 x shoe mounts 1 x 1/4""-20 socket",
Vello,N,1033373,2,Construction,Aluminum alloy,
Vello,N,1033373,3,Dimensions,"4.1 x 3.35 x 0.9"" / 10.5 x 8.5 x 2.2 cm",
Vello,N,1033373,4,Weight,2 oz / 56.7 g,
Vello,N,1033374,1,Mount Type,"3 x shoe mounts 1 x 1/4""-20 socket",
Vello,N,1033374,2,Construction,Aluminum alloy,
Vello,N,1033374,3,Dimensions,"5.0 x 8.0 x 1.2"" / 12.5 x 20.3 x 3.0 cm",
Vello,N,1033374,4,Weight,4.8 oz / 136 g,
Vello,N,1033375,1,Material of Construction,Aluminum alloy,
Vello,N,1033375,2,Mounting,"3x standard cold shoe mounts for accessoriesFoot for attaching to hot or cold shoeFemale 1/4""-20 threaded mount",
Vello,N,1033375,3,Dimensions,"WxH: 6.5 x 5.5"" / 16.4 x 14 cm",
Vello,N,1033376,1,Mount Type,"3 x shoe mounts 1 x 1/4""-20 socket",
Vello,N,1033376,2,Construction,Aluminum alloy,
Vello,N,1033376,3,Dimensions,"6.5 x 5.5"" / 16.5 x 14 cm",
Vello,N,1033376,4,Weight,3.8 oz / 107.7 g,
Vello,N,1035985,1,Frequency,2.4 GHz,
Vello,N,1035985,2,RF Channels,4,
Vello,N,1035985,3,Range,Up to 300' (100 m),
Vello,N,1035985,4,Shutter Modes,"Settings controlled by camera: Single Shot, Continuous, Self-Timer, Bulb",
Vello,N,1035985,5,Connections,"Transmitter: Hot shoe foot, USB port Receiver: Hot shoe mount, USB port, 3.5 mm flash sync port, 2.5 mm shutter release port, USB Port, DC5V power input",
Vello,N,1035985,6,Power Supply,Transmitter: 2x AA Receiver: 2x AA,
Vello,N,1035985,7,Dimensions,"Transmitter: 3.62 x 1.87 x 1.72"" (9.21 x 4.75 x 4.37 cm) Receiver: 3.66 x 1.85 x 1.79"" (9.3 x 4.71 x 4.56 cm)",
Vello,N,1035985,8,Weight,Transmitter: 4.7 oz (133 g) Receiver: 4.7 oz (133 g),
Vello,N,1035986,1,Frequency,2.4 GHz,
Vello,N,1035986,2,Channels,4,
Vello,N,1035986,3,Range,Up to 300' (100 m),
Vello,N,1035986,4,Shutter Modes,"Settings controlled by camera: Single Shot, Continuous, Self-Timer, Bulb",
Vello,N,1035986,5,Connections,"Hot shoe mount, USB port, 3.5 mm flash sync port, 2.5 mm shutter release port, USB Port, DC5V power input",
Vello,N,1035986,6,Power Supply,2x AA batteries,
Vello,N,1035986,7,Dimensions,"3.66 x 1.85 x 1.8"" (9.3 x 4.71 x 4.56 cm)",
Vello,N,1035986,8,Weight,Receiver: 4.7 oz (133 g),
Vello,N,1035987,1,Frequency,2.4 GHz,
Vello,N,1035987,2,Channels,4,
Vello,N,1035987,3,Range,Up to 300' (100 m),
Vello,N,1035987,4,Shutter Modes,"Settings controlled by camera: Single Shot, Continuous, Self-Timer, Bulb",
Vello,N,1035987,5,Connections,"Hot shoe mount, USB port, 3.5 mm flash sync port, 2.5 mm shutter release port, USB Port, DC5V power input",
Vello,N,1035987,6,Power Supply,2x AA batteries,
Vello,N,1035987,7,Dimensions,"3.66 x 1.85 x 1.8"" (9.3 x 4.71 x 4.56 cm)",
Vello,N,1035987,8,Weight,Receiver: 4.7 oz (133 g),
Vello,N,1035988,1,Frequency,2.4 GHz,
Vello,N,1035988,2,RF Channels,4,
Vello,N,1035988,3,Range,Up to 300' (100 m),
Vello,N,1035988,4,Shutter Modes,"Settings controlled by camera: Single Shot, Continuous, Self-Timer, Bulb",
Vello,N,1035988,5,Connections,"Transmitter: Hot shoe foot, USB port Receiver: Hot shoe mount, USB port, 3.5 mm flash sync port, 2.5 mm shutter release port, USB Port, DC5V power input",
Vello,N,1035988,6,Power Supply,Transmitter: 2x AA Receiver: 2x AA,
Vello,N,1035988,7,Dimensions,"Transmitter: 3.62 x 1.87 x 1.72"" (9.21 x 4.75 x 4.37 cm) Receiver: 3.66 x 1.85 x 1.79"" (9.3 x 4.71 x 4.56 cm)",
Vello,N,1035988,8,Weight,Transmitter: 4.7 oz (133 g) Receiver: 4.7 oz (133 g),
Vello,N,1038561,1,Dimensions,"Opened
Diameter: 18"" (45.7 cm)
Depth: 6.5"" (16.5 cm)
Center Opening: 4.3"" (11 cm)
Lens Compatibility: 3.9"" (10 cm)
 Collapsed
Diameter: 8"" (20.3 cm)
Depth: 4"" (10.2 cm)",
Vello,N,1038561,2,Weight,1 lb (454 g),
Vello,N,1039818,1,Batteries,EN-EL14 or EN-EL14A,
Vello,N,1039818,2,Operating Temperature,32-104&deg;F (0-40&deg;C),
Vello,N,1039818,3,Dimensions,"Approximately 5 x 3 x 4"" (12.7 x 7.6 x 10.2 cm)",
Vello,N,1039818,4,Weight,"Approximately 4.8 oz (138 g), excluding batteries",
Vello,N,1040166,1,Frequency,2.4 GHz,
Vello,N,1040166,2,Range,Up to 600' (183 m),
Vello,N,1040166,3,Channels,8,
Vello,N,1040166,4,Connections,"3.5 mm flash output port
5 VDC input port",
Vello,N,1040166,5,Mount,"1/4""-20, female
Hot shoe",
Vello,N,1040166,6,Batteries,"Transmitter: 2 x AA
Receiver: 2 x AA",
Vello,N,1040166,7,Dimensions,"Transmitter: 1.3 x 1.9 x 4.0"" (3.4 x 4.9 x 10.2 cm)
Receiver: 1.5 x 1.9 x 3.4"" (3.9 x 4.9 x 8.7 cm)",
Vello,N,1040166,8,Weight,"Transmitter: 2.4 oz (68 g)
Receiver: 3.2 oz (65.2 g)",
Vello,N,1040167,1,Frequency,2.4 GHz,
Vello,N,1040167,2,Max Sync Speed,1/250 sec,
Vello,N,1040167,3,Range,Approximately 600' (183 m),
Vello,N,1040167,4,Batteries,2 x AA,
Vello,N,1040167,5,Mount,"Bottom: Female 1/4""-20, cold shoe
Top: Hot shoe",
Vello,N,1040167,6,Channels,8,
Vello,N,1040167,7,Dimensions,"1.5 x 1.9 x 3.4"" (3.9 x 4.9 x 8.7 cm)",
Vello,N,1040167,8,Weight,2.3 oz (65.2 g),
Vello,N,1042613,1,Length,"17"" (43.2 cm)",
Vello,N,1042614,1,Length,"17"" (43.2 cm)",
Vello,N,1042615,1,Length,"17"" (43.2 cm)",
Vello,N,1042616,1,Length,"17"" (43.2 cm)",
Vello,N,1044660,1,Power Source,2 x Nikon EN-EL14 or EN-EL14A rechargeable Li-ion battery packs,
Vello,N,1044660,2,Tripod Mount Thread,"1/4""-20",
Vello,N,1044660,3,Operating Temperature,32 to 104&deg;F (0 to 40&deg;C),
Vello,N,1044660,4,Dimensions,"5.1 x 3.1 x 4.0"" (130.0 x 80.0 x 102.5 mm)",
Vello,N,1044660,5,Weight,5.4 oz (153 g) without batteries,
Vello,N,1048760,1,Tubes,"10 mm, 16 mm",
Vello,N,1050587,1,Dimensions,Not specified by manufacturer,
Vello,N,1050997,1,Cable Length,"30"" (76.2 cm)",
Vello,N,1050997,2,Adapter Ring Sizes,"52 mm, 58 mm, 62 mm, 67 mm, 72 mm, 77 mm, 82mm",
Vello,N,1050997,3,Certifications,"FCC, CE, RoHS",
Vello,N,1050997,4,Dimensions,"1.5 x 2.7 x 2.7"" (3.8 x 6.8 x 6.8 cm)",
Vello,N,1050997,5,Weight,8.8 oz. (256 g),
Vello,N,1051389,1,Frequency,2.4 GHz,
Vello,N,1051389,2,Range,250' (80 m),
Vello,N,1051389,3,Channels,99,
Vello,N,1051389,4,Mount,"Shoe
1/4""-20 female thread",
Vello,N,1051389,5,Power Supply,1 x 3 V CR2 lithium battery,
Vello,N,1051389,6,Battery Life,400 hours in standby,
Vello,N,1051389,7,Operating Temperature,-4 to 122&deg;F (-20 to 50&deg;C),
Vello,N,1051389,8,Dimensions,"2.5 x 1.5 x 1.2"" (63 x 38 x 31 mm)",
Vello,N,1051876,1,Release Type,Wireless: RF (Radio Frequency),Wireless: RF (Radio Frequency)
Vello,N,1051876,2,Camera Connection,Canon 2.5mm Sub-mini,Canon 2.5mm Sub-mini
Vello,N,1051876,3,Channels,99,99
Vello,N,1051876,4,Wireless Frequency,2.4 GHz,2.4 GHz
Vello,N,1051876,5,Interval Timer/Programmable,Yes,Yes
Vello,N,1051876,6,Live View,No,No
Vello,N,1051876,7,Max Timer Delay,"99 h, 59 min, 59 sec","99 h, 59 min, 59 sec"
Vello,N,1051876,8,Maximum Exposure,"99 h, 59 min, 59 sec","99 h, 59 min, 59 sec"
Vello,N,1051876,9,Maximum Interval,"99 h, 59 min, 59 sec","99 h, 59 min, 59 sec"
Vello,N,1051876,10,Mobile Device/App-enabled,No,No
Vello,N,1051876,11,Wireless Range,250' / 76.2 m,250' / 76.2 m
Vello,N,1051876,12,Operating Temperature,-4 to 122&deg;F / -20 to 50&deg;C,-4 to 122&deg;F / -20 to 50&deg;C
Vello,N,1051876,13,Receiver Dimensions,"2.5 x 1.5 x 1.2"" / 63.0 x 38.0 x 31.0 mm","2.5 x 1.5 x 1.2"" / 63.0 x 38.0 x 31.0 mm"
Vello,N,1051876,14,Receiver Power Source,Battery,Battery
Vello,N,1051876,15,Receiver Battery Requirements,1 x CR2,1 x CR2
Vello,N,1051876,16,Transmitter Power Source,Battery,Battery
Vello,N,1051876,17,Transmitter Battery Requirements,2 x AAA,2 x AAA
Vello,N,1051876,18,Transmitter Dimensions,"5.9 x 2.0 x 1.0"" / 14.9 x 5.0 x 24.0 mm","5.9 x 2.0 x 1.0"" / 14.9 x 5.0 x 24.0 mm"
Vello,N,1051877,1,Release Type,Wireless: RF (Radio Frequency),Wireless: RF (Radio Frequency)
Vello,N,1051877,2,Camera Connection,Sony/Minolta,Sony/Minolta
Vello,N,1051877,3,Channels,99,99
Vello,N,1051877,4,Wireless Frequency,2.4 GHz,2.4 GHz
Vello,N,1051877,5,Interval Timer/Programmable,Yes,Yes
Vello,N,1051877,6,Live View,No,No
Vello,N,1051877,7,Max Timer Delay,"99 h, 59 min, 59 sec","99 h, 59 min, 59 sec"
Vello,N,1051877,8,Maximum Exposure,"99 h, 59 min, 59 sec","99 h, 59 min, 59 sec"
Vello,N,1051877,9,Maximum Interval,"99 h, 59 min, 59 sec","99 h, 59 min, 59 sec"
Vello,N,1051877,10,Mobile Device/App-enabled,No,No
Vello,N,1051877,11,Wireless Range,250' / 76.2 m,250' / 76.2 m
Vello,N,1051877,12,Operating Temperature,-4 to 122&deg;F / -20 to 50&deg;C,-4 to 122&deg;F / -20 to 50&deg;C
Vello,N,1051877,13,Receiver Dimensions,"2.5 x 1.5 x 1.2"" / 63.0 x 38.0 x 31.0 mm","2.5 x 1.5 x 1.2"" / 63.0 x 38.0 x 31.0 mm"
Vello,N,1051877,14,Receiver Power Source,Battery,Battery
Vello,N,1051877,15,Receiver Battery Requirements,1 x CR2,1 x CR2
Vello,N,1051877,16,Transmitter Power Source,Battery,Battery
Vello,N,1051877,17,Transmitter Battery Requirements,2 x AAA,2 x AAA
Vello,N,1051877,18,Transmitter Dimensions,"5.9 x 2.0 x 1.0"" / 14.9 x 5.0 x 24.0 mm","5.9 x 2.0 x 1.0"" / 14.9 x 5.0 x 24.0 mm"
Vello,N,1052142,1,Release Type,Wireless: RF (Radio Frequency),Wireless: RF (Radio Frequency)
Vello,N,1052142,2,Camera Connection,Panasonic,Panasonic
Vello,N,1052142,3,Channels,99,99
Vello,N,1052142,4,Wireless Frequency,2.4 GHz,2.4 GHz
Vello,N,1052142,5,Interval Timer/Programmable,Yes,Yes
Vello,N,1052142,6,Live View,No,No
Vello,N,1052142,7,Max Timer Delay,"99 h, 59 min, 59 sec","99 h, 59 min, 59 sec"
Vello,N,1052142,8,Maximum Exposure,"99 h, 59 min, 59 sec","99 h, 59 min, 59 sec"
Vello,N,1052142,9,Maximum Interval,"99 h, 59 min, 59 sec","99 h, 59 min, 59 sec"
Vello,N,1052142,10,Mobile Device/App-enabled,No,No
Vello,N,1052142,11,Wireless Range,250' / 76.2 m,250' / 76.2 m
Vello,N,1052142,12,Operating Temperature,-4 to 122&deg;F / -20 to 50&deg;C,-4 to 122&deg;F / -20 to 50&deg;C
Vello,N,1052142,13,Receiver Dimensions,"2.5 x 1.5 x 1.2"" / 63.0 x 38.0 x 31.0 mm","2.5 x 1.5 x 1.2"" / 63.0 x 38.0 x 31.0 mm"
Vello,N,1052142,14,Receiver Power Source,Battery,Battery
Vello,N,1052142,15,Receiver Battery Requirements,1 x CR2,1 x CR2
Vello,N,1052142,16,Transmitter Power Source,Battery,Battery
Vello,N,1052142,17,Transmitter Battery Requirements,2 x AAA,2 x AAA
Vello,N,1052142,18,Transmitter Dimensions,"5.9 x 2.0 x 1.0"" / 14.9 x 5.0 x 24.0 mm","5.9 x 2.0 x 1.0"" / 14.9 x 5.0 x 24.0 mm"
Vello,N,1053361,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1053361,2,Connections,3.5mm jack to select Sony cameras,
Vello,N,1053362,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1053362,2,Connections,2.5mm jack to select Sony cameras,
Vello,N,1054108,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1054108,2,Connections,2.5mm jack to select Canon cameras,
Vello,N,1054109,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1054109,2,Connections,2.5mm jack to select Nikon cameras,
Vello,N,1054110,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1054110,2,Connections,2.5mm jack to select Canon cameras,
Vello,N,1054111,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1054111,2,Connections,2.5mm jack to select Olympus cameras,
Vello,N,1054112,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1054112,2,Connections,2.5mm jack to select Olympus cameras,
Vello,N,1054113,1,Dimensions,"5.9 x 8.4 x 6.8"" (14.9 x 21.3 x 17.1 cm)",
Vello,N,1054113,2,Weight,2.1 oz (59.5 g),
Vello,N,1054114,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1054114,2,Connections,2.5mm jack to select Panasonic and Leica cameras,
Vello,N,1054115,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1054115,2,Connections,2.5mm jack to select Nikon cameras,
Vello,N,1054116,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1054116,2,Connections,2.5mm jack to select Sony Alpha and Minolta cameras,
Vello,N,1054117,1,Length,"Coiled: Approximately 16"" (40.6 cm) Stretched: Approximately 36"" (91.4 cm)",
Vello,N,1054117,2,Connections,2.5mm jack to select Nikon cameras,
Vello,N,1056102,1,Power Source,One or two EN-EL14 or EN-EL14a Lithium-Ion batteries,
Vello,N,1056102,2,Operating Temperature,32 - 104&deg;F (0 - 40&deg;C),
Vello,N,1056102,3,Camera Mount Thread Size,"1/4""-20",
Vello,N,1056102,4,Tripod Mount Thread Size,"1/4""-20",
Vello,N,1056102,5,Dimensions,"3.9 x 2.9 x 5.7"" (9.9 x 7.4 x 14.5 cm)",
Vello,N,1056102,6,Weight,Without batteries: 6.6 oz (187 g),
Vello,N,1057709,1,Release Type,Wireless: RF (Radio Frequency),Wireless: RF (Radio Frequency)
Vello,N,1057709,2,Camera Connection,Sony Multi-Terminal,Sony Multi-Terminal
